Label	Weight	Text
emailSkill	1	read latest email
emailSkill	1	i need to add more text
emailSkill	1	need to add information to the previous email
emailSkill	1	right, send it please
emailSkill	1	search email contain outlook
emailSkill	1	respond to lore hound
emailSkill	1	could you forward this message to ronald and roy
emailSkill	1	move forward
emailSkill	1	add more to message
emailSkill	1	return barbara on mobile
emailSkill	1	send an email to a.j.ron marked as important
emailSkill	1	create a response to the email by saying pls send me the picture again
emailSkill	1	who recently emailed me
emailSkill	1	read last mail
emailSkill	1	read mary grace white email
emailSkill	1	send a mail to daniel
emailSkill	1	reply required to an email
emailSkill	1	next unread one
emailSkill	1	new email to kimberly about wingman
emailSkill	1	cancel this sending process
emailSkill	1	i need to add further contents
emailSkill	1	send an urgent email
emailSkill	1	read me the last emails of the five minutes
emailSkill	1	go on, show me more mails
emailSkill	1	go to next mail
emailSkill	1	write an urgent email to bobby
emailSkill	1	open the lastest email i got
emailSkill	1	add a flag to this email
emailSkill	1	read aloud my new email
emailSkill	1	email to lawrence about opening issue
emailSkill	1	whether i get new email
emailSkill	1	read the email on auto repair
emailSkill	1	do i get new email
emailSkill	1	read last email received
emailSkill	1	who sent me the mail just now
emailSkill	1	i want to add more the email
emailSkill	1	go to previous mails
emailSkill	1	send an email to mom
emailSkill	1	check email please
emailSkill	1	read me my last hotmail email
emailSkill	1	reply by email thank you very much best regards jun
emailSkill	1	forward by saying if you interest to rebecca
emailSkill	1	did i get the email containing keyword lunch
emailSkill	1	find an email on the dinner reservation
emailSkill	1	send an email to larry , joseph and billy larkson
emailSkill	1	send angela an email marked as high priority
emailSkill	1	read my outlook email
emailSkill	1	yes, send it
emailSkill	1	what was the last email i got from dad
emailSkill	1	delete the last one
emailSkill	1	make a response with thank you very much
emailSkill	1	the next important message
emailSkill	1	start a new email to aaron about sleeping over tonight
emailSkill	1	send email about homework plan to raymond and philip
emailSkill	1	search keywordsone keywordstwo from inbox
emailSkill	1	i want to check my emails
emailSkill	1	is it ok if i add more to the email
emailSkill	1	cancel message
emailSkill	1	no don't send it
emailSkill	1	how to reply to an email
emailSkill	1	search emails about boating
emailSkill	1	forward this email
emailSkill	1	delete the previous 4 emails
emailSkill	1	put the email in the recycle bin
emailSkill	1	start a new email about marriage counselor appointments
emailSkill	1	check email
emailSkill	1	next email
emailSkill	1	cancel the email sent to alex
emailSkill	1	reply to my last email
emailSkill	1	add more don't forget to bring beer
emailSkill	1	who emailed me
emailSkill	1	send a new email about facebook
emailSkill	1	i need to add more message
emailSkill	1	read most recent email
emailSkill	1	read new email
emailSkill	1	go forward to next mails
emailSkill	1	do i receive new email
emailSkill	1	email to mike waters : mike, that dinner last week was splendid.
emailSkill	1	add more message
emailSkill	1	"yes, you can"
emailSkill	1	check my email please
emailSkill	1	reply yee hello
emailSkill	1	reply yes boss.
emailSkill	1	put a flag on the new email
emailSkill	1	add a flag please
emailSkill	1	reply to email i am busy now
emailSkill	1	send an email to lu , yue and qiong about funding
emailSkill	1	search email with key words lunch
emailSkill	1	remove emails with red flags
emailSkill	1	add flag to this email
emailSkill	1	forward email to girlfriend
emailSkill	1	read my inbox
emailSkill	1	read my email from tyler swift
emailSkill	1	read new message
emailSkill	1	the last email
emailSkill	1	read out xu's email about apple's news
emailSkill	1	could you read out the email on how to use the new tool
emailSkill	1	cancel the message
emailSkill	1	put the email to trash bin
emailSkill	1	search emails contains coupons
emailSkill	1	i want you to cancel the email
emailSkill	1	send an urgent email from my work email to jack
emailSkill	1	send an email today
emailSkill	1	i need to send an email about the words to a song
emailSkill	1	forward to deborah with a message saying that i don't want that
emailSkill	1	send an email to harry potter
emailSkill	1	add flag to the email john just sent to me
emailSkill	1	just do it
emailSkill	1	reply
emailSkill	1	read the latest email i sent
emailSkill	1	don't email
emailSkill	1	send an email to partone@gmail.com
emailSkill	1	reply by saying i love you
emailSkill	1	read todays mail
emailSkill	1	find emails with resume
emailSkill	1	i am not done yet. i need to add some more details
emailSkill	1	read my new emails
emailSkill	1	flag this email as important for me
emailSkill	1	never mind cancel the message
emailSkill	1	wait, i need to write more
emailSkill	1	read me my latest emails
emailSkill	1	looking for an email with hello
emailSkill	1	did i get any email from tom
emailSkill	1	what did mom just say
emailSkill	1	what is the last email i received today
emailSkill	1	add: call me tonight after work
emailSkill	1	show previous in red category
emailSkill	1	"okay, send it"
emailSkill	1	search emails from mike
emailSkill	1	i wish to add more to the message
emailSkill	1	what is the previous email
emailSkill	1	send the email now
emailSkill	1	reply that i am busy
emailSkill	1	find email titled new design
emailSkill	1	please add, please let me know what i can bring. i'd be happy to make a side dish or dessert
emailSkill	1	send an urgent email from my work account to christian
emailSkill	1	show me the next
emailSkill	1	check my emails
emailSkill	1	add flag to this message
emailSkill	1	perfect thank you
emailSkill	1	can you read my emails
emailSkill	1	send an email with read receipt to peter
emailSkill	1	forward the email to dad
emailSkill	1	send an email about swim team practice
emailSkill	1	delete this message permanently
emailSkill	1	send new email to christian and mark it high importance
emailSkill	1	read email from kat
emailSkill	1	move back to last mails
emailSkill	1	show me the last three mails
emailSkill	1	show me the email from tom and filtering with word lunch
emailSkill	1	cancel searching the messages
emailSkill	1	add photo
emailSkill	1	find an email from jay that contains halloween
emailSkill	1	show my emails
emailSkill	1	read first email in the linked inbox
emailSkill	1	add more to the last email
emailSkill	1	send a new high importance email to jordan
emailSkill	1	read recent email
emailSkill	1	send an important email to olivia
emailSkill	1	^(show|give|tell) [me] [the] previous (email|message|mail)^
emailSkill	1	send an email to my brother
emailSkill	1	any new email now
emailSkill	1	forward to dorothy by typing i agree with it
emailSkill	1	reply to susan
emailSkill	1	please check my outlook
emailSkill	1	check outlook please
emailSkill	1	read the first email
emailSkill	1	forward to wife by saying i love you
emailSkill	1	search bla bla in my emails
emailSkill	1	can you read my last email
emailSkill	1	i'd like to add a bit more to the email.
emailSkill	1	search the email with keywords hello
emailSkill	1	read my email from hubby
emailSkill	1	check my inbox
emailSkill	1	add a file to the email
emailSkill	1	delete all emails received tonight
emailSkill	1	send an email to lily roth and abc123@microsoft.com
emailSkill	1	read me the email titled happy new year
emailSkill	1	query emails with bill
emailSkill	1	reply to the first one
emailSkill	1	this email need to be flagged
emailSkill	1	i need to add additional lines
emailSkill	1	don't send this email
emailSkill	1	create new mail titled urgent meeting information to jonathan
emailSkill	1	email to cynthia and mike, that dinner last week was splendid.
emailSkill	1	delete what i just wrote
emailSkill	1	send an email marked follow up to jerry
emailSkill	1	who texted me just now
emailSkill	1	put the emails from this file folder to trash bin
emailSkill	1	no cancel it, i don't want to send the mail
emailSkill	1	okay send it
emailSkill	1	i forgot to add an important part to that email to james . please set it up to edit
emailSkill	1	whose email now
emailSkill	1	send the email
emailSkill	1	i need to add more to the email message i am sending to vincent
emailSkill	1	write email to mom subject is babysit
emailSkill	1	previous email
emailSkill	1	reply to the email
emailSkill	1	search an email with subject background screening
emailSkill	1	read email from mum
emailSkill	1	read the last email
emailSkill	1	go to the next page
emailSkill	1	show the last email
emailSkill	1	add more to email body
emailSkill	1	any new email available
emailSkill	1	add more to the email
emailSkill	1	do i receive new mail in outlook
emailSkill	1	email to harry potter and hermione granger
emailSkill	1	empty the email inbox
emailSkill	1	show me the previous email
emailSkill	1	add more and change the message
emailSkill	1	add to body of email
emailSkill	1	send an email to sean about weekend plans
emailSkill	1	reply by saying yes
emailSkill	1	send email to louis and mark it important
emailSkill	1	send an email about test status to mark
emailSkill	1	who emailed me last
emailSkill	1	cancel the email to my sister
emailSkill	1	i would like to add more to the email
emailSkill	1	can you help me delete it
emailSkill	1	send email to jiayi today
emailSkill	1	read the first email in hotmail
emailSkill	1	set an email today
emailSkill	1	start an email to jason about speaking up
emailSkill	1	forward to partoneparttwo@gmail.com next monday
emailSkill	1	read my emails from patty
emailSkill	1	read me the last email claude sent
emailSkill	1	show next unread
emailSkill	1	detect emails from betty
emailSkill	1	show me the email about spring festival
emailSkill	1	whose email just then
emailSkill	1	put a flag
emailSkill	1	send email to kai xu, mingming and my mother
emailSkill	1	abort deletion
emailSkill	1	add a picture
emailSkill	1	cancel the email
emailSkill	1	does anyone send email to me just then
emailSkill	1	whether i get new message
emailSkill	1	don't email to her
emailSkill	1	yes it's right
emailSkill	1	read out darren's mail
emailSkill	1	ok send the mail to may
emailSkill	1	email sent from lisa
emailSkill	1	remove the email from mary
emailSkill	1	email to tom white about that flower saying beautiful
emailSkill	1	cancel email to natalie
emailSkill	1	forward to mom
emailSkill	1	find email with title production tools
emailSkill	1	i need to add something else to that email to donna before it is sent
emailSkill	1	send email back
emailSkill	1	can you search my emails
emailSkill	1	the new email is high priority that is being sent to jacob
emailSkill	1	tell me the email with subject weekly report
emailSkill	1	don't read the message
emailSkill	1	search jensen's emails
emailSkill	1	please forward to benjamin
emailSkill	1	add did you enjoy the entire program
emailSkill	1	this email should be flagged
emailSkill	1	what was the last email
emailSkill	1	"sure, go ahead"
emailSkill	1	flag on
emailSkill	1	whether i have new message
emailSkill	1	show me the email sent from mom
emailSkill	1	i would like to open a new line
emailSkill	1	read aloud the christmas party email
emailSkill	1	start a new email from tracy saying here is my resume
emailSkill	1	please read my last email
emailSkill	1	read email from dawn
emailSkill	1	forward this email to gary brown please
emailSkill	1	read my email messages
emailSkill	1	add more please
emailSkill	1	delete this email
emailSkill	1	send an email to christopher carpenter about the hiking trip
emailSkill	1	correct, please send it.
emailSkill	1	add file to email
emailSkill	1	alright, just send the message
emailSkill	1	search the emails contains microsoft
emailSkill	1	don't show me
emailSkill	1	cancel my email to jane
emailSkill	1	send jacqueline an email with low priority
emailSkill	1	flag the email from davis
emailSkill	1	read me the email
emailSkill	1	send large files through email
emailSkill	1	could you please forward this email to my sister
emailSkill	1	find an email from angela
emailSkill	1	last email
emailSkill	1	add flag on it
emailSkill	1	forward the email from melissa to peter
emailSkill	1	show me previous email from jack
emailSkill	1	please forward this email to albert by typing everything goes fine
emailSkill	1	who email me just now
emailSkill	1	please tell me who emailed me last
emailSkill	1	^(show|give|tell) [me] [the] next (email|message|mail)^
emailSkill	1	delete the email sent from mary jane
emailSkill	1	read the latest email from mom
emailSkill	1	read last incoming emails
emailSkill	1	quit the sending
emailSkill	1	show previous one in inbox
emailSkill	1	send and email about swim team practice
emailSkill	1	read email
emailSkill	1	it isn't complete, need more contents
emailSkill	1	read my second email
emailSkill	1	detect the email containing keyword beauty
emailSkill	1	add, by the way, what's the plan of next step
emailSkill	1	previous one please
emailSkill	1	make it flagged
emailSkill	1	detect the email from lisa
emailSkill	1	back to the last one from apple
emailSkill	1	flag this email
emailSkill	1	send an email about the window that is broken
emailSkill	1	remove the emails received yesterday
emailSkill	1	find an email from abc123@outlook.com
emailSkill	1	any new email
emailSkill	1	read my notification
emailSkill	1	bring the previous one, i want to read it again
emailSkill	1	read my last email out to me
emailSkill	1	tell me the email from lily wong
emailSkill	1	show the previous one
emailSkill	1	search emails contain work items
emailSkill	1	add more to text
emailSkill	1	mark as flag
emailSkill	1	forward this email to partone dot parttwo at gmail dot com
emailSkill	1	compose new email about spanish homework
emailSkill	1	show emails contain words "future plan"
emailSkill	1	please check my inbox
emailSkill	1	can i add more to the message
emailSkill	1	come to the last
emailSkill	1	start new email about taco blog to nicole and emily
emailSkill	1	find mails titled recommended courses
emailSkill	1	read me the newest email
emailSkill	1	can you cancel it
emailSkill	1	ok, i need to add a few things to that
emailSkill	1	i want to add a flag on this email
emailSkill	1	send an email
l_general	1	sure is
l_general	1	what about next one
l_general	1	go previously
l_general	1	nothing much
l_general	1	choose no.2
l_general	1	opt for the last one
l_general	1	what after that
l_general	1	what before that
l_general	1	alright
l_general	1	perfect
l_general	1	choose the upper right one
l_general	1	i reject
l_general	1	i want to choose the first one
l_general	1	i want neither of them
l_general	1	just cancel it
l_general	1	i want to choose second one
l_general	1	read what is currently on the screen to me
l_general	1	i want to choose the lower choice
l_general	1	back to the last one
l_general	1	no never mind
l_general	1	i want the left
l_general	1	i like upper right
l_general	1	never mind cancel
l_general	1	sign out
l_general	1	read file aloud
l_general	1	read this page
l_general	1	what is the previous
l_general	1	select no.5
l_general	1	display more
l_general	1	come on stop
l_general	1	don't do that anymore
l_general	1	no no no
l_general	1	opt for first one
l_general	1	no leave it
l_general	1	show the next two options
l_general	1	god shut up
l_general	1	can i talk to a person
l_general	1	can you read it
l_general	1	all finished
l_general	1	cancel that
l_general	1	opt for any of it
l_general	1	select fourth one
l_general	1	no no
l_general	1	1
l_general	1	go away
l_general	1	contact the customer service
l_general	1	back to
l_general	1	read aloud
l_general	1	it finished
l_general	1	select the first
l_general	1	do it
l_general	1	none
l_general	1	just do it
l_general	1	read page aloud
l_general	1	read the page to me
l_general	1	show the next 3
l_general	1	please read my latest email
l_general	1	bye
l_general	1	i want the first
l_general	1	pardon
l_general	1	please read
l_general	1	anything
l_general	1	no wrong
l_general	1	go back on
l_general	1	none none of them
l_general	1	please read this to me
l_general	1	i want to choose lower right
l_general	1	ok
l_general	1	back to the beginning
l_general	1	just be
l_general	1	back to last step
l_general	1	i want to choose the left one
l_general	1	i need a person
l_general	1	no. 1
l_general	1	i said stop
l_general	1	help
l_general	1	no cancel
l_general	1	next
l_general	1	signout
l_general	1	what's up next
l_general	1	fine
l_general	1	choose one of it randomly
l_general	1	start reading this
l_general	1	read this page out loud
l_general	1	would you read that out loud please
l_general	1	would you read that to me please
l_general	1	return
l_general	1	not
l_general	1	is there any person i can talk to
l_general	1	say that again
l_general	1	read this page aloud
l_general	1	please read this page aloud
l_general	1	i want to choose third
l_general	1	what's more
l_general	1	read the words on this page
l_general	1	read that
l_general	1	read my to list
l_general	1	select upper
l_general	1	finish
l_general	1	select the right one
l_general	1	can you read that
l_general	1	back please
l_general	1	just be quiet
l_general	1	oh yes
l_general	1	read this for me please
l_general	1	contact support
l_general	1	select the bottom choice
l_general	1	read it to me
l_general	1	oh yeah
l_general	1	yeah cool
l_general	1	no no go back to
l_general	1	start again
l_general	1	nowhere just be quiet
l_general	1	go for it
l_general	1	nobody cares stop talking
l_general	1	not right now
l_general	1	four
l_general	1	no i don't want that
l_general	1	opt for number 7
l_general	1	read page
l_general	1	no reject it
l_general	1	choose no. six
l_general	1	no
l_general	1	and after that
l_general	1	quiet now
l_general	1	tell more
l_general	1	no cancel cancel
l_general	1	i don't want it
l_general	1	opt for left
l_general	1	show the next one
l_general	1	no be quiet now
l_general	1	opt for the second choice
l_general	1	5
l_general	1	i like the third choice
l_general	1	how to do it
l_general	1	never mind stop
l_general	1	please begin again
l_general	1	submit
l_general	1	i want fourth
l_general	1	go back to
l_general	1	some help
l_general	1	what did you say
l_general	1	what's the next 2
l_general	1	that right
l_general	1	read the text to me
l_general	1	i want no. 5
l_general	1	give me a favor
l_general	1	i like second
l_general	1	it's fine
l_general	1	neither one
l_general	1	not now
l_general	1	read it outloud
l_general	1	reveal more
l_general	1	yeah go for it
l_general	1	start over
l_general	1	return to the previous one
l_general	1	speak out
l_general	1	ok stop stop
l_general	1	thank you yes
l_general	1	bring the previous one
l_general	1	yeah good
l_general	1	select third
l_general	1	go back
l_general	1	none of them
l_general	1	not at all
l_general	1	i like the top right one
l_general	1	i want to talk to a human
l_general	1	detail aloud what that says
l_general	1	tell me about the information on the screen
l_general	1	reopen a new page
l_general	1	move to the next one
l_general	1	could you start it over
l_general	1	finished with
l_general	1	i want more
l_general	1	no stop
l_general	1	opt for the right
l_general	1	please read this out loud
l_general	1	done
l_general	1	do me a favor
l_general	1	i want to choose right
l_general	1	show earlier
l_general	1	quiet
l_general	1	go ahead
l_general	1	i mean stop listening
l_general	1	please help
l_general	1	read it out loud
l_general	1	be quiet
l_general	1	choose the bottom left
l_general	1	perfect thank you
l_general	1	exit
l_general	1	two
l_general	1	start over it
l_general	1	choose last
l_general	1	cancel never mind
l_general	1	go back to last one
l_general	1	no. 3
l_general	1	choose last one
l_general	1	opt for the lower choice
l_general	1	i am done
l_general	1	right yes
l_general	1	none of those
l_general	1	choose the fourth one
l_general	1	sounds good to me
l_general	1	what's after that
l_general	1	read the page
l_general	1	stop talking
l_general	1	opt for a random one
l_general	1	logout
l_general	1	read the page out loud
l_general	1	sounds good
l_general	1	read text aloud
l_general	1	i want to choose bottom one
l_general	1	canceled
l_general	1	no no cancel
l_general	1	display previously
l_general	1	three
l_general	1	no. 2
l_general	1	the last five
l_general	1	go forward
l_general	1	i want to talk to a real human
l_general	1	i want third one
l_general	1	log out
l_general	1	okay
l_general	1	cancel that one
l_general	1	show the previous one
l_general	1	good bye
l_general	1	no no no no stop talking
l_general	1	all set
l_general	1	no go back to
l_general	1	that's all
l_general	1	the last two
l_general	1	is there any help
l_general	1	please read this
l_general	1	speak of what is on this page
l_general	1	state it
l_general	1	turn over a new leaf
l_general	1	i like the upper right
l_general	1	select the lower one
l_general	1	sure thing
l_general	1	say again please
l_general	1	do nothing
l_general	1	any one is ok
l_general	1	select the last choice
l_general	1	start it over
l_general	1	repeat
l_general	1	nothing never mind
l_general	1	neither thank you
l_general	1	read text
l_general	1	i want right one
l_general	1	none none
l_general	1	3
l_general	1	sounds good thank you
l_general	1	can you you read page aloud
l_general	1	no later
l_general	1	read it please
l_general	1	ok for now
l_general	1	i need some help
l_general	1	show the next 4 items
l_general	1	i need real human help
l_general	1	neither one of them
l_general	1	opt for the second
l_general	1	turn off
l_general	1	is there any real human
l_general	1	no no cancel it
l_general	1	not even close
l_general	1	it's done
l_general	1	number two
l_general	1	what about the third one
l_general	1	i like second one
l_general	1	be quiet now
l_general	1	i want none of them
l_general	1	anyone is fine
l_general	1	can you read that for me
l_general	1	i want the fourth choice
l_general	1	read all on the screen to me
l_general	1	get back to the last one
l_general	1	sounds perfect
l_general	1	open help
l_general	1	sounds great
l_general	1	read that out loud
l_general	1	reject it
l_general	1	select the upper right
l_general	1	last step
l_general	1	i don't like it
l_general	1	read sentence out loud
l_general	1	thank you very much
l_general	1	back to last
l_general	1	any help
l_general	1	oh no
l_general	1	what does the page say
l_general	1	i don't understand
l_general	1	yeah buddy
l_general	1	submit it
l_general	1	nothing please
l_general	1	sounds good thanks
l_general	1	it's finished
l_general	1	sorry
l_general	1	repeat please
l_general	1	oh my god shut up
l_general	1	cancelled
l_general	1	give me more
l_general	1	more
l_general	1	i didn't hear repeat again
l_general	1	read page outloud
l_general	1	cancel it
l_general	1	would you please read that for me
l_general	1	could you tell me what that says
l_general	1	that's fine
l_general	1	never
l_general	1	get back please
l_general	1	nope
l_general	1	shut up
l_general	1	no cancel that
l_general	1	yeah baby
l_general	1	yes
l_general	1	i love you to stop talking
l_general	1	tell me the current text on screen
l_general	1	sorry, don't do it
l_general	1	no.4
l_general	1	reject
l_general	1	please read it
l_general	1	choose top right
l_general	1	human service
l_general	1	what should i do
l_general	1	choose anyone
l_general	1	i want to choose the right
l_general	1	customer service
l_general	1	displays more
l_general	1	neither of those
l_general	1	baby just be quiet
l_general	1	shut up be quiet
l_general	1	read me this page
l_general	1	please read this page
l_general	1	i don't want to see you anymore
l_general	1	reveal previously
l_general	1	talk to a human
l_general	1	who can help me
l_general	1	select any of it
l_general	1	none of them thank you
l_general	1	forget me
l_general	1	select five
l_general	1	repeat that
l_general	1	ya
l_general	1	yeah go ahead
l_general	1	tell me more
l_general	1	stop please
l_general	1	this is good
l_general	1	no doubt
l_general	1	exit stop
l_general	1	select a random choice
l_general	1	shut up quiet
l_general	1	read outloud
l_general	1	can you help
l_general	1	what about the last
l_general	1	is there any real person
l_general	1	please read this page out loud
l_general	1	what
l_general	1	choose top right one
l_general	1	i don't want to select any one
l_general	1	that is correct
l_general	1	i need help
l_general	1	sure
l_general	1	read it aloud
l_general	1	opt for the left one
l_general	1	just cancel
l_general	1	select lower one
l_general	1	go to the next one
l_general	1	oh cancel
l_general	1	choose the upper left choice
l_general	1	make a reading of this page
l_general	1	get back
l_general	1	reveal previous
l_general	1	i need to hear this page
l_general	1	what's next
l_general	1	yeah bro
l_general	1	i need some assistance
l_general	1	negative
l_general	1	dismiss
l_general	1	sure does
l_general	1	i want the second one
l_general	1	not quite
l_general	1	not exactly
l_general	1	show me the previous one
l_general	1	right
l_general	1	neither
l_general	1	i want to choose the fourth
l_general	1	no shut up
l_general	1	read aloud the current text onscreen
l_general	1	could you say it again
l_general	1	hey read that for me
l_general	1	clear and start again
l_general	1	show me the next
l_general	1	go back to the last one
None	1	i want them all
None	1	2
None	1	all of them
None	1	1
None	1	the third one
None	1	the first one
None	1	i want to all of them
q_chitchat	1	How happy are you
q_chitchat	1	Do you ever get hungry
q_chitchat	1	Sing a song
q_chitchat	1	You seem really smart
q_chitchat	1	Happy Halloween!
q_chitchat	1	Are you there
q_chitchat	1	Nobody cares about me
q_chitchat	1	You're so cool
q_chitchat	1	You are fired
q_chitchat	1	I'm afraid I'm gonna have to let you go.
q_chitchat	1	Who is your mother
q_chitchat	1	You are useless
q_chitchat	1	What do you eat
q_chitchat	1	I'm sad today
q_chitchat	1	My sincere thanks
q_chitchat	1	Are you in love with me
q_chitchat	1	When were you born
q_chitchat	1	Give me a high five
q_chitchat	1	Do you play games
q_chitchat	1	Life is good
q_chitchat	1	Not funny.
q_chitchat	1	Do you think I should ask him out
q_chitchat	1	Do you know who I am
q_chitchat	1	Hi Google
q_chitchat	1	How old are you
q_chitchat	1	Talk with me
q_chitchat	1	Where'd you come from
q_chitchat	1	Nighty night
q_chitchat	1	You can't work for me anymore
q_chitchat	1	Do you pee
q_chitchat	1	You are so not pretty.
q_chitchat	1	Do you think you're smarter than me
q_chitchat	1	I'm full of sadness
q_chitchat	1	You're rad.
q_chitchat	1	Having a good day
q_chitchat	1	I'm so glad to meet you
q_chitchat	1	What's your favorite food
q_chitchat	1	What do you even mean by that
q_chitchat	1	Do you have brothers
q_chitchat	1	Where do you come from
q_chitchat	1	That's not funny.
q_chitchat	1	You made no sense
q_chitchat	1	Which baseball teams do you like
q_chitchat	1	Oops, sorry
q_chitchat	1	What's your favorite movie
q_chitchat	1	Are you here
q_chitchat	1	Do you think dragons are cool
q_chitchat	1	What's your name
q_chitchat	1	Good evening to you
q_chitchat	1	Are you prettier than me
q_chitchat	1	Where are you from
q_chitchat	1	Are you smart
q_chitchat	1	I want to lay down
q_chitchat	1	Haha
q_chitchat	1	I'm so hungry
q_chitchat	1	You are now unemployed
q_chitchat	1	Do you eat
q_chitchat	1	I'm really sad
q_chitchat	1	Sounds good
q_chitchat	1	Fuck off
q_chitchat	1	I love music.
q_chitchat	1	are you real or fake
q_chitchat	1	Hello
q_chitchat	1	Hello Google
q_chitchat	1	Do you know other chatbots
q_chitchat	1	Where are you located
q_chitchat	1	I'm all tuckered out
q_chitchat	1	What do you think about Alexa
q_chitchat	1	Do you like computers
q_chitchat	1	You're funny
q_chitchat	1	Do you like my hat
q_chitchat	1	Are you female
q_chitchat	1	Tell a joke
q_chitchat	1	Where do you live
q_chitchat	1	Do you have a name
q_chitchat	1	How's your day
q_chitchat	1	Can you read my mind
