Label	Weight	Text
emailSkill	1	who sent me the email lastly yesterday
emailSkill	1	do i have any new mail
emailSkill	1	read unread message
emailSkill	1	add more to it
emailSkill	1	add more to the message
emailSkill	1	email back i will call you back
emailSkill	1	send a new email to larry with a file attached
emailSkill	1	add more to email
emailSkill	1	check up messages
emailSkill	1	read first email in link box
emailSkill	1	delete the first email for me
emailSkill	1	new email about really good talk to michelle
emailSkill	1	delete the unread emails
emailSkill	1	add a subject
emailSkill	1	cancel the mail
emailSkill	1	forward to my boss and attach the schedule file
emailSkill	1	no don't send
emailSkill	1	forward this email to eugene by typing what do you think
emailSkill	1	emails contains bank
emailSkill	1	move on next mail by jason
emailSkill	1	nevermind cancel
emailSkill	1	open the last email
emailSkill	1	no problem, go ahead send the mail
emailSkill	1	return siberian huskies mobile
emailSkill	1	i'd like to check my inbox
emailSkill	1	search keywords keywordone keywordtwo in my emails
emailSkill	1	send an email to jacqueline and tianyu about the test result
emailSkill	1	what henry just said
emailSkill	1	the previous email
emailSkill	1	start new email to friends about the club
emailSkill	1	mark the email flagged
emailSkill	1	email back
emailSkill	1	delete the second one
emailSkill	1	add a flag
emailSkill	1	reply we'll see you later
emailSkill	1	send mail to dorothy
emailSkill	1	flag the current email
emailSkill	1	forward all files from sally to austin
emailSkill	1	new email about writing documents
emailSkill	1	send an email to partone_parttwo@microsoft.com
emailSkill	1	read my email to me
emailSkill	1	send an email marked with a bang to amy
emailSkill	1	never mind cancel the mail
emailSkill	1	find emails from mom
emailSkill	1	show me next from mary
emailSkill	1	read the latest email from steve lip
emailSkill	1	send a new email about the problem solving to andrea, angela, and ron
emailSkill	1	enumerate the emails with algroithm
emailSkill	1	email her the message "fine, ok"
emailSkill	1	show emails with "credit card"
emailSkill	1	forward to thomas please
emailSkill	1	i want to add a flag
emailSkill	1	send alexander a red bang email
emailSkill	1	don 't send the email
emailSkill	1	send the response with i've already know
emailSkill	1	send email to a and tian
emailSkill	1	show next email
emailSkill	1	what is the lastest email i received from dad
emailSkill	1	read today's mail
emailSkill	1	forward email
emailSkill	1	show my unread mails
emailSkill	1	read my new email
emailSkill	1	respond to the email by saying i am busy today
emailSkill	1	any new message now
emailSkill	1	flag it
emailSkill	1	don't send
emailSkill	1	add some more
emailSkill	1	show the next messages
emailSkill	1	what was the last email i got from steve edwards
emailSkill	1	next unread email
emailSkill	1	yes that's right
emailSkill	1	don't send that email
emailSkill	1	cancel email
emailSkill	1	insert more lines for me please
emailSkill	1	read my emails
emailSkill	1	read me the email sent on thanksgiving day
emailSkill	1	send a new email to partonepartwopartthree@yahoo.com
emailSkill	1	read the email
emailSkill	1	find an email about new year's planning
emailSkill	1	remove it from my inbox
emailSkill	1	read my most recent email
emailSkill	1	cancel this email
emailSkill	1	read emails from clay
emailSkill	1	mark email for follow up and send to arthur
emailSkill	1	forward this email to patricia
emailSkill	1	reply to edward
emailSkill	1	read emails
emailSkill	1	add a flag to the last email
emailSkill	1	okay, send it now
emailSkill	1	please forward this email to partoneparttwo@outlook.com
emailSkill	1	send email marked priority to yun-sim and yi
emailSkill	1	read my last email
emailSkill	1	start a new email saying lets go to the park
emailSkill	1	add more to roy 's email
emailSkill	1	please forward this message
emailSkill	1	cancel this message
emailSkill	1	show me the newest email
emailSkill	1	delete all emails from tom
emailSkill	1	respond i ' m sick i can ' t do it
emailSkill	1	add more details to it
emailSkill	1	do i have new email
emailSkill	1	add more text please
emailSkill	1	okay
emailSkill	1	the next email
emailSkill	1	read my email from baby
emailSkill	1	read me the email on thanksgiving day
emailSkill	1	reply yee ha
emailSkill	1	list the emails contain funny picture
emailSkill	1	read email to me
emailSkill	1	read darren's mail on the movie
emailSkill	1	i need to add something else to my email to cheryl
emailSkill	1	send an email to jimmy klein saying this is the message about weekend plans
emailSkill	1	i need to add more to the email
emailSkill	1	did i get emails from tom
emailSkill	1	show me emails from girlfriend
emailSkill	1	can you tell me the last email i received
emailSkill	1	show the next email from my boss
emailSkill	1	delete the email from my hotmail account
emailSkill	1	write email
emailSkill	1	read me jessica's email on dress code for the party
emailSkill	1	delete the red ones
emailSkill	1	whether i have new email
emailSkill	1	could you please check my inbox
emailSkill	1	show the important emails in my inbox
emailSkill	1	send my payment visio diagram to ronald
emailSkill	1	respond to nathan
emailSkill	1	read my email please
emailSkill	1	show me the next five mails
emailSkill	1	forward this email to joseph
emailSkill	1	attach file
emailSkill	1	show the previous email from my mentor
emailSkill	1	delete the second mail
emailSkill	1	email my presentation
emailSkill	1	read me the email on apple
emailSkill	1	append an attachment to this email
emailSkill	1	what eric watson just said
emailSkill	1	read my recent email to me
emailSkill	1	email to partoneparttwo@gmail.com
emailSkill	1	can i add more to the email
emailSkill	1	forward message to girlfriend
emailSkill	1	go to the last one
emailSkill	1	read me the recent email titled abcd from jessica
emailSkill	1	send a new email about the hockey tournament to marie jane, joseph , and john
emailSkill	1	forward to alan tonight
emailSkill	1	send an email for me
emailSkill	1	please forward this email to partoneparttwo@163.com
emailSkill	1	who emailed me just now
emailSkill	1	forget about the email
emailSkill	1	does my outlook have new email
emailSkill	1	read please
emailSkill	1	read google mail
emailSkill	1	stop message
emailSkill	1	are there any unread messages? show next
emailSkill	1	send an email to nathan with a red bang
emailSkill	1	send billy an email with a red bang
emailSkill	1	i would like to add more to the email message
emailSkill	1	add more
emailSkill	1	add flag
emailSkill	1	send an email to harold and bob kappus about team lunch saying same team lunch this tuesday
emailSkill	1	reply by typing hello
emailSkill	1	read me the emails from agatha
emailSkill	1	send thomas an email
emailSkill	1	read my recent email messages
emailSkill	1	show me the lastest email
emailSkill	1	what harry last email said
emailSkill	1	no just cancel the email
emailSkill	1	no, no, cancel the reading
emailSkill	1	please add more
emailSkill	1	do i have new email now
emailSkill	1	read unread email
emailSkill	1	search text with words lunch together
emailSkill	1	send email to hannah saying test
emailSkill	1	send a read receipt email to samuel
emailSkill	1	search my emails
emailSkill	1	send an email to zachary about we can plan things let's go hiking
emailSkill	1	check my mail box
emailSkill	1	search the emails contains money
emailSkill	1	is there new email
emailSkill	1	move on to next mails
emailSkill	1	i'd like to add a bit more to the message
emailSkill	1	send this document to an email
emailSkill	1	write more
emailSkill	1	who texted me
emailSkill	1	read latest email
emailSkill	1	i need to add more text
emailSkill	1	need to add information to the previous email
emailSkill	1	right, send it please
emailSkill	1	search email contain outlook
emailSkill	1	respond to lore hound
emailSkill	1	could you forward this message to ronald and roy
emailSkill	1	move forward
emailSkill	1	add more to message
emailSkill	1	return barbara on mobile
emailSkill	1	send an email to a.j.ron marked as important
emailSkill	1	create a response to the email by saying pls send me the picture again
emailSkill	1	who recently emailed me
emailSkill	1	read last mail
emailSkill	1	read mary grace white email
emailSkill	1	send a mail to daniel
emailSkill	1	reply required to an email
emailSkill	1	next unread one
emailSkill	1	new email to kimberly about wingman
emailSkill	1	cancel this sending process
emailSkill	1	i need to add further contents
emailSkill	1	send an urgent email
emailSkill	1	read me the last emails of the five minutes
emailSkill	1	go on, show me more mails
emailSkill	1	go to next mail
emailSkill	1	write an urgent email to bobby
emailSkill	1	open the lastest email i got
emailSkill	1	add a flag to this email
emailSkill	1	read aloud my new email
emailSkill	1	email to lawrence about opening issue
emailSkill	1	whether i get new email
emailSkill	1	read the email on auto repair
emailSkill	1	do i get new email
emailSkill	1	read last email received
emailSkill	1	who sent me the mail just now
emailSkill	1	i want to add more the email
emailSkill	1	go to previous mails
emailSkill	1	send an email to mom
emailSkill	1	check email please
emailSkill	1	read me my last hotmail email
emailSkill	1	reply by email thank you very much best regards jun
emailSkill	1	forward by saying if you interest to rebecca
emailSkill	1	did i get the email containing keyword lunch
emailSkill	1	find an email on the dinner reservation
emailSkill	1	send an email to larry , joseph and billy larkson
emailSkill	1	send angela an email marked as high priority
emailSkill	1	read my outlook email
emailSkill	1	yes, send it
emailSkill	1	what was the last email i got from dad
emailSkill	1	delete the last one
emailSkill	1	make a response with thank you very much
emailSkill	1	the next important message
emailSkill	1	start a new email to aaron about sleeping over tonight
emailSkill	1	send email about homework plan to raymond and philip
emailSkill	1	search keywordsone keywordstwo from inbox
emailSkill	1	i want to check my emails
emailSkill	1	is it ok if i add more to the email
emailSkill	1	cancel message
emailSkill	1	no don't send it
emailSkill	1	how to reply to an email
emailSkill	1	search emails about boating
emailSkill	1	forward this email
emailSkill	1	delete the previous 4 emails
emailSkill	1	put the email in the recycle bin
emailSkill	1	start a new email about marriage counselor appointments
emailSkill	1	check email
emailSkill	1	next email
emailSkill	1	cancel the email sent to alex
emailSkill	1	reply to my last email
emailSkill	1	add more don't forget to bring beer
emailSkill	1	who emailed me
emailSkill	1	send a new email about facebook
emailSkill	1	i need to add more message
emailSkill	1	read most recent email
emailSkill	1	read new email
emailSkill	1	go forward to next mails
emailSkill	1	do i receive new email
emailSkill	1	email to mike waters : mike, that dinner last week was splendid.
emailSkill	1	add more message
emailSkill	1	"yes, you can"
emailSkill	1	check my email please
emailSkill	1	reply yee hello
emailSkill	1	reply yes boss.
emailSkill	1	put a flag on the new email
emailSkill	1	add a flag please
emailSkill	1	reply to email i am busy now
emailSkill	1	send an email to lu , yue and qiong about funding
emailSkill	1	search email with key words lunch
emailSkill	1	remove emails with red flags
emailSkill	1	add flag to this email
emailSkill	1	forward email to girlfriend
emailSkill	1	read my inbox
emailSkill	1	read my email from tyler swift
emailSkill	1	read new message
emailSkill	1	the last email
emailSkill	1	read out xu's email about apple's news
emailSkill	1	could you read out the email on how to use the new tool
emailSkill	1	cancel the message
emailSkill	1	put the email to trash bin
emailSkill	1	search emails contains coupons
emailSkill	1	i want you to cancel the email
emailSkill	1	send an urgent email from my work email to jack
emailSkill	1	send an email today
emailSkill	1	i need to send an email about the words to a song
emailSkill	1	forward to deborah with a message saying that i don't want that
emailSkill	1	send an email to harry potter
emailSkill	1	add flag to the email john just sent to me
emailSkill	1	just do it
emailSkill	1	reply
emailSkill	1	read the latest email i sent
emailSkill	1	don't email
emailSkill	1	send an email to partone@gmail.com
emailSkill	1	reply by saying i love you
emailSkill	1	read todays mail
emailSkill	1	find emails with resume
emailSkill	1	i am not done yet. i need to add some more details
emailSkill	1	read my new emails
emailSkill	1	flag this email as important for me
emailSkill	1	never mind cancel the message
emailSkill	1	wait, i need to write more
emailSkill	1	read me my latest emails
emailSkill	1	looking for an email with hello
emailSkill	1	did i get any email from tom
emailSkill	1	what did mom just say
emailSkill	1	what is the last email i received today
emailSkill	1	add: call me tonight after work
emailSkill	1	show previous in red category
emailSkill	1	"okay, send it"
emailSkill	1	search emails from mike
emailSkill	1	i wish to add more to the message
emailSkill	1	what is the previous email
emailSkill	1	send the email now
emailSkill	1	reply that i am busy
emailSkill	1	find email titled new design
emailSkill	1	please add, please let me know what i can bring. i'd be happy to make a side dish or dessert
emailSkill	1	send an urgent email from my work account to christian
emailSkill	1	show me the next
emailSkill	1	check my emails
emailSkill	1	add flag to this message
emailSkill	1	perfect thank you
emailSkill	1	can you read my emails
emailSkill	1	send an email with read receipt to peter
emailSkill	1	forward the email to dad
emailSkill	1	send an email about swim team practice
emailSkill	1	delete this message permanently
emailSkill	1	send new email to christian and mark it high importance
emailSkill	1	read email from kat
emailSkill	1	move back to last mails
emailSkill	1	show me the last three mails
emailSkill	1	show me the email from tom and filtering with word lunch
emailSkill	1	cancel searching the messages
emailSkill	1	add photo
emailSkill	1	find an email from jay that contains halloween
emailSkill	1	show my emails
emailSkill	1	read first email in the linked inbox
emailSkill	1	add more to the last email
emailSkill	1	send a new high importance email to jordan
emailSkill	1	read recent email
emailSkill	1	send an important email to olivia
emailSkill	1	^(show|give|tell) [me] [the] previous (email|message|mail)^
emailSkill	1	send an email to my brother
emailSkill	1	any new email now
emailSkill	1	forward to dorothy by typing i agree with it
emailSkill	1	reply to susan
emailSkill	1	please check my outlook
emailSkill	1	check outlook please
emailSkill	1	read the first email
emailSkill	1	forward to wife by saying i love you
emailSkill	1	search bla bla in my emails
emailSkill	1	can you read my last email
emailSkill	1	i'd like to add a bit more to the email.
emailSkill	1	search the email with keywords hello
emailSkill	1	read my email from hubby
emailSkill	1	check my inbox
emailSkill	1	add a file to the email
emailSkill	1	delete all emails received tonight
emailSkill	1	send an email to lily roth and abc123@microsoft.com
emailSkill	1	read me the email titled happy new year
emailSkill	1	query emails with bill
emailSkill	1	reply to the first one
emailSkill	1	this email need to be flagged
emailSkill	1	i need to add additional lines
emailSkill	1	don't send this email
emailSkill	1	create new mail titled urgent meeting information to jonathan
emailSkill	1	email to cynthia and mike, that dinner last week was splendid.
emailSkill	1	delete what i just wrote
emailSkill	1	send an email marked follow up to jerry
emailSkill	1	who texted me just now
emailSkill	1	put the emails from this file folder to trash bin
emailSkill	1	no cancel it, i don't want to send the mail
emailSkill	1	okay send it
emailSkill	1	i forgot to add an important part to that email to james . please set it up to edit
emailSkill	1	whose email now
emailSkill	1	send the email
emailSkill	1	i need to add more to the email message i am sending to vincent
emailSkill	1	write email to mom subject is babysit
emailSkill	1	previous email
emailSkill	1	reply to the email
emailSkill	1	search an email with subject background screening
emailSkill	1	read email from mum
emailSkill	1	read the last email
emailSkill	1	go to the next page
emailSkill	1	show the last email
emailSkill	1	add more to email body
emailSkill	1	any new email available
emailSkill	1	add more to the email
emailSkill	1	do i receive new mail in outlook
emailSkill	1	email to harry potter and hermione granger
emailSkill	1	empty the email inbox
emailSkill	1	show me the previous email
emailSkill	1	add more and change the message
emailSkill	1	add to body of email
emailSkill	1	send an email to sean about weekend plans
emailSkill	1	i want to add a flag on this email
emailSkill	1	send an email
l_general	1	i like the bottom one
l_general	1	2
l_general	1	please do nothing
l_general	1	i don't want to choose any one
l_general	1	choose for no. four
l_general	1	come om
l_general	1	go back to previous
l_general	1	any of it
l_general	1	select the third one
l_general	1	hey stop
l_general	1	i don't need
l_general	1	end
l_general	1	they look bad, can you give me other choices
l_general	1	that is right
l_general	1	how can i get it
l_general	1	previous one please
l_general	1	quit
l_general	1	read it
l_general	1	no more no
l_general	1	opt for right one
l_general	1	turn off stop
l_general	1	i'm sure
l_general	1	vocalize what's on the page
l_general	1	no be quiet
l_general	1	go to the previous one
l_general	1	say again
l_general	1	cancel cancel
l_general	1	go back please
l_general	1	none of these
l_general	1	very good
l_general	1	come on baby
l_general	1	silence
l_general	1	not that
l_general	1	exit exit
l_general	1	come on
l_general	1	shift
l_general	1	what's before that
l_general	1	read this page to me
l_general	1	restart it
l_general	1	i want left
l_general	1	cancel
l_general	1	great
l_general	1	i need manual customer service
l_general	1	opt for last
l_general	1	i need support
l_general	1	i am finished
l_general	1	i want to choose the last choice
l_general	1	i need to go to the next one
l_general	1	restart
l_general	1	read the page onscreen to me
l_general	1	can you help me
l_general	1	no cancel it
l_general	1	choose the first choice
l_general	1	one
l_general	1	please read me the page
l_general	1	go to the next three items
l_general	1	what was that again
l_general	1	that sounds good
l_general	1	i like the third
l_general	1	end it
l_general	1	i would like you to read that for me
l_general	1	don't do that
l_general	1	get back to last
l_general	1	again
l_general	1	give me some help
l_general	1	forget about it
l_general	1	never mind cancel that
l_general	1	go to the previous
l_general	1	goodbye
l_general	1	please return
l_general	1	my god shut up
l_general	1	yeah
l_general	1	previous one
l_general	1	finished
l_general	1	never mind
l_general	1	confirm
l_general	1	i want bottom
l_general	1	i want the right one
l_general	1	select a random one
l_general	1	i have not heard
l_general	1	no way
l_general	1	select any
l_general	1	i want the lower choice
l_general	1	no no thank you
l_general	1	shut your mouth
l_general	1	no thank you
l_general	1	show previous
l_general	1	i like left one
l_general	1	of course
l_general	1	select any choice
l_general	1	no not that one
l_general	1	no thanks
l_general	1	nice
l_general	1	read to me
l_general	1	show more
l_general	1	sure yes
l_general	1	i like the first one
l_general	1	cancel app
l_general	1	sure is
l_general	1	what about next one
l_general	1	go previously
l_general	1	nothing much
l_general	1	choose no.2
l_general	1	opt for the last one
l_general	1	what after that
l_general	1	what before that
l_general	1	alright
l_general	1	perfect
l_general	1	choose the upper right one
l_general	1	i reject
l_general	1	i want to choose the first one
l_general	1	i want neither of them
l_general	1	just cancel it
l_general	1	i want to choose second one
l_general	1	read what is currently on the screen to me
l_general	1	i want to choose the lower choice
l_general	1	back to the last one
l_general	1	no never mind
l_general	1	i want the left
l_general	1	i like upper right
l_general	1	never mind cancel
l_general	1	sign out
l_general	1	read file aloud
l_general	1	read this page
l_general	1	what is the previous
l_general	1	select no.5
l_general	1	display more
l_general	1	come on stop
l_general	1	don't do that anymore
l_general	1	no no no
l_general	1	opt for first one
l_general	1	no leave it
l_general	1	show the next two options
l_general	1	god shut up
l_general	1	can i talk to a person
l_general	1	can you read it
l_general	1	all finished
l_general	1	cancel that
l_general	1	opt for any of it
l_general	1	select fourth one
l_general	1	no no
l_general	1	1
l_general	1	go away
l_general	1	contact the customer service
l_general	1	back to
l_general	1	read aloud
l_general	1	it finished
l_general	1	select the first
l_general	1	do it
l_general	1	none
l_general	1	just do it
l_general	1	read page aloud
l_general	1	read the page to me
l_general	1	show the next 3
l_general	1	please read my latest email
l_general	1	bye
l_general	1	i want the first
l_general	1	pardon
l_general	1	please read
l_general	1	anything
l_general	1	no wrong
l_general	1	go back on
l_general	1	none none of them
l_general	1	please read this to me
l_general	1	i want to choose lower right
l_general	1	ok
l_general	1	back to the beginning
l_general	1	just be
l_general	1	back to last step
l_general	1	i want to choose the left one
l_general	1	i need a person
l_general	1	no. 1
l_general	1	i said stop
l_general	1	help
l_general	1	no cancel
l_general	1	next
l_general	1	signout
l_general	1	what's up next
l_general	1	fine
l_general	1	choose one of it randomly
l_general	1	start reading this
l_general	1	read this page out loud
l_general	1	would you read that out loud please
l_general	1	would you read that to me please
l_general	1	return
l_general	1	not
l_general	1	is there any person i can talk to
l_general	1	say that again
l_general	1	read this page aloud
l_general	1	please read this page aloud
l_general	1	i want to choose third
l_general	1	what's more
l_general	1	read the words on this page
l_general	1	read that
l_general	1	read my to list
l_general	1	select upper
l_general	1	finish
l_general	1	select the right one
l_general	1	can you read that
l_general	1	back please
l_general	1	just be quiet
l_general	1	oh yes
l_general	1	read this for me please
l_general	1	contact support
l_general	1	select the bottom choice
l_general	1	read it to me
l_general	1	oh yeah
l_general	1	yeah cool
l_general	1	no no go back to
l_general	1	start again
l_general	1	nowhere just be quiet
l_general	1	go for it
l_general	1	nobody cares stop talking
l_general	1	not right now
l_general	1	four
l_general	1	no i don't want that
l_general	1	opt for number 7
l_general	1	read page
l_general	1	no reject it
l_general	1	choose no. six
l_general	1	no
l_general	1	and after that
l_general	1	quiet now
l_general	1	tell more
l_general	1	no cancel cancel
l_general	1	i don't want it
l_general	1	opt for left
l_general	1	show the next one
l_general	1	no be quiet now
l_general	1	opt for the second choice
l_general	1	5
l_general	1	i like the third choice
l_general	1	how to do it
l_general	1	never mind stop
l_general	1	please begin again
l_general	1	submit
l_general	1	i want fourth
l_general	1	go back to
l_general	1	some help
l_general	1	what did you say
l_general	1	what's the next 2
l_general	1	that right
l_general	1	read the text to me
l_general	1	i want no. 5
l_general	1	give me a favor
l_general	1	i like second
l_general	1	it's fine
l_general	1	neither one
l_general	1	not now
l_general	1	read it outloud
l_general	1	reveal more
l_general	1	yeah go for it
l_general	1	start over
l_general	1	return to the previous one
l_general	1	speak out
l_general	1	ok stop stop
l_general	1	thank you yes
l_general	1	bring the previous one
l_general	1	yeah good
l_general	1	select third
l_general	1	go back
l_general	1	none of them
l_general	1	not at all
l_general	1	i like the top right one
l_general	1	i want to talk to a human
l_general	1	detail aloud what that says
l_general	1	tell me about the information on the screen
l_general	1	reopen a new page
l_general	1	move to the next one
l_general	1	could you start it over
l_general	1	finished with
l_general	1	i want more
l_general	1	no stop
l_general	1	opt for the right
l_general	1	please read this out loud
l_general	1	done
l_general	1	do me a favor
l_general	1	i want to choose right
l_general	1	show earlier
l_general	1	quiet
l_general	1	go ahead
l_general	1	i mean stop listening
l_general	1	please help
l_general	1	read it out loud
l_general	1	be quiet
l_general	1	choose the bottom left
l_general	1	perfect thank you
l_general	1	exit
l_general	1	two
l_general	1	start over it
l_general	1	choose last
l_general	1	cancel never mind
l_general	1	go back to last one
l_general	1	no. 3
l_general	1	choose last one
l_general	1	opt for the lower choice
l_general	1	i am done
l_general	1	right yes
l_general	1	none of those
l_general	1	choose the fourth one
l_general	1	sounds good to me
l_general	1	what's after that
l_general	1	read the page
l_general	1	stop talking
l_general	1	opt for a random one
l_general	1	logout
l_general	1	read the page out loud
l_general	1	sounds good
l_general	1	read text aloud
l_general	1	i want to choose bottom one
l_general	1	canceled
l_general	1	no no cancel
l_general	1	display previously
l_general	1	three
l_general	1	no. 2
l_general	1	the last five
l_general	1	go forward
l_general	1	i want to talk to a real human
l_general	1	i want third one
l_general	1	log out
l_general	1	okay
l_general	1	cancel that one
l_general	1	show the previous one
l_general	1	good bye
l_general	1	no no no no stop talking
l_general	1	all set
l_general	1	no go back to
l_general	1	that's all
l_general	1	the last two
l_general	1	is there any help
l_general	1	please read this
l_general	1	speak of what is on this page
l_general	1	state it
l_general	1	turn over a new leaf
l_general	1	i like the upper right
l_general	1	select the lower one
l_general	1	sure thing
l_general	1	say again please
l_general	1	do nothing
l_general	1	any one is ok
l_general	1	select the last choice
l_general	1	start it over
l_general	1	repeat
l_general	1	nothing never mind
l_general	1	neither thank you
l_general	1	read text
l_general	1	i want right one
l_general	1	none none
l_general	1	3
l_general	1	sounds good thank you
l_general	1	can you you read page aloud
l_general	1	no later
l_general	1	read it please
l_general	1	ok for now
l_general	1	i need some help
l_general	1	show the next 4 items
l_general	1	i need real human help
l_general	1	neither one of them
l_general	1	opt for the second
l_general	1	turn off
l_general	1	is there any real human
l_general	1	no no cancel it
l_general	1	not even close
l_general	1	it's done
l_general	1	number two
l_general	1	what about the third one
l_general	1	i like second one
l_general	1	be quiet now
l_general	1	i want none of them
l_general	1	anyone is fine
l_general	1	can you read that for me
l_general	1	i want the fourth choice
l_general	1	read all on the screen to me
l_general	1	get back to the last one
l_general	1	sounds perfect
l_general	1	open help
l_general	1	sounds great
l_general	1	read that out loud
l_general	1	reject it
l_general	1	select the upper right
l_general	1	last step
l_general	1	i don't like it
l_general	1	read sentence out loud
l_general	1	thank you very much
l_general	1	back to last
l_general	1	any help
l_general	1	oh no
l_general	1	what does the page say
l_general	1	i don't understand
l_general	1	yeah buddy
l_general	1	submit it
l_general	1	nothing please
l_general	1	go back to the last one
None	1	the second one
None	1	3
None	1	i want them all
None	1	2
None	1	all of them
None	1	1
None	1	the third one
q_chitchat	1	Do you know my name
q_chitchat	1	Do you know other bots
q_chitchat	1	I'm so lonely
q_chitchat	1	I'm in love.
q_chitchat	1	Do you like me
q_chitchat	1	What's your dad's name
q_chitchat	1	Talk to you later
q_chitchat	1	Do you have any other responses
q_chitchat	1	You are funny :)
q_chitchat	1	Do you know Cortana
q_chitchat	1	What are you doing later
q_chitchat	1	Aren't you awesome
q_chitchat	1	Works for me
q_chitchat	1	What do you think about bots
q_chitchat	1	Hello Cortana
q_chitchat	1	I want to marry you.
q_chitchat	1	You face sucks.
q_chitchat	1	Will you be my wife
q_chitchat	1	What do you think of me
q_chitchat	1	I adore you
q_chitchat	1	Are you a woman
q_chitchat	1	Are you a robot
q_chitchat	1	You├óΓé¼Γäóre ugly.
q_chitchat	1	Say something
q_chitchat	1	Don't you ever sleep
q_chitchat	1	Who owns you
q_chitchat	1	I'm chewing gum right now
q_chitchat	1	What makes you think that
q_chitchat	1	How can you help me
q_chitchat	1	Be quiet
q_chitchat	1	I am not your friend
q_chitchat	1	I got a new haircut
q_chitchat	1	Are you my fan
q_chitchat	1	Are you gay
q_chitchat	1	I'm bored out of my mind
q_chitchat	1	Do you have a dad
q_chitchat	1	What makes you think so
q_chitchat	1	Do you think I should ask her out
q_chitchat	1	What's wrong with you
q_chitchat	1	Try to make some sense
q_chitchat	1	What do you think about Siri
q_chitchat	1	You are my best friend
q_chitchat	1	Testing 1 2 3
q_chitchat	1	You are a genius!
q_chitchat	1	What did you do today
q_chitchat	1	I'm tired of you
q_chitchat	1	Am I a good person
q_chitchat	1	That's so wrong.
q_chitchat	1	I am doing that
q_chitchat	1	Are you awesome
q_chitchat	1	I wish I weren't so alone
q_chitchat	1	Where should I go on vacation
q_chitchat	1	You're smart
q_chitchat	1	I love my family.
q_chitchat	1	Are you a girl
q_chitchat	1	You're not making sense
q_chitchat	1	Sorry about that
q_chitchat	1	That's hilarious
q_chitchat	1	What is love
q_chitchat	1	I'm giving you a pink slip
q_chitchat	1	You are stupid
q_chitchat	1	Do you sweat
q_chitchat	1	What country are you from
q_chitchat	1	Evening
q_chitchat	1	I need a kiss
q_chitchat	1	Will you be my best friend
q_chitchat	1	How smart you are
q_chitchat	1	Why don't you ever stop talking
q_chitchat	1	Bingo
q_chitchat	1	Can you talk to me
q_chitchat	1	Are you bisexual
q_chitchat	1	I hope you like me
q_chitchat	1	I will be back
q_chitchat	1	Do you know the meaning of life
q_chitchat	1	Go away
q_chitchat	1	Give me some sugar
q_chitchat	1	That doesn't make sense
q_chitchat	1	What do you think about Cortana
q_chitchat	1	Are you intelligent
